year, weighted_mean, min, max, NOTE: This file contains annual projection values produced by global climate models. Decadal averages of these values (as shown in the Climate Explorer) are a more appropriate temporal scale for using projections.
1950, 48.8,46.7,50.3
1951, 49.2,47,50.6
1952, 48.8,44.9,51.2
1953, 48.8,46.3,51.4
1954, 48.7,46.6,50.3
1955, 48.6,46.7,50.9
1956, 48.9,47.2,50.9
1957, 48.6,46.5,50.1
1958, 49.1,46,50.8
1959, 48.8,46.5,50.6
1960, 48.6,45.7,50.6
1961, 48.9,45.5,50.5
1962, 48.8,46.9,50.5
1963, 48.8,45.9,50.6
1964, 48.6,44.3,51.5
1965, 48.4,46.2,50.5
1966, 48.8,46.1,50.9
1967, 49,46.5,50.8
1968, 48.5,46.3,51.6
1969, 48.7,45.7,50.8
1970, 48.4,46.4,50.1
1971, 48.8,46.3,50.8
1972, 49,47,50.7
1973, 48.9,46.8,51.3
1974, 48.4,46.2,50.8
1975, 48.9,47.7,50.3
1976, 48.5,46.3,50.3
1977, 48.6,46.2,50.3
1978, 49.1,47.6,51.5
1979, 49.1,46.6,50.8
1980, 49.1,47.4,50.6
1981, 49.2,47.6,52.1
1982, 48.9,46.4,51.4
1983, 48.8,45.4,51.1
1984, 48.9,47.5,50.9
1985, 48.5,45.6,51.1
1986, 49,46.7,50.7
1987, 48.9,47.3,50.6
1988, 49.2,47.4,50.9
1989, 49.5,47.4,51.6
1990, 49.1,47.2,52.3
1991, 49.8,47.9,52.4
1992, 48.9,46.3,51.2
1993, 48.9,46,50.8
1994, 49.2,46.8,51.4
1995, 49.2,46.3,51.6
1996, 49.3,46.9,51.5
1997, 49.6,47.2,51.4
1998, 49.8,47.2,52.3
1999, 49.8,47.1,52.5
2000, 50.1,48.2,52.3
2001, 49.7,47,51.6
2002, 49.9,47.5,52.3
2003, 49.8,48.1,51.9
2004, 49.8,47.4,52.3
2005, 50.2,48.5,51.8
