year, weighted_mean, min, max, NOTE: This file contains annual projection values produced by global climate models. Decadal averages of these values (as shown in the Climate Explorer) are a more appropriate temporal scale for using projections.
1950, 71.4,26.2,104.3
1951, 68.4,40.3,96.9
1952, 67.7,37.9,118.3
1953, 71,39.9,108.2
1954, 65.3,31.7,94.3
1955, 67,15.8,95.8
1956, 68.1,36.1,98.4
1957, 70.2,33.2,91.5
1958, 67.1,33.8,99.2
1959, 62.2,40.6,86.9
1960, 63.7,42.1,97.2
1961, 68.1,40,99.3
1962, 69.5,42.7,90.3
1963, 68,7.6,102.6
1964, 68.2,28.2,96.8
1965, 65.4,31.3,92
1966, 67.2,34.1,100.2
1967, 68.8,20.7,114.1
1968, 66.1,30.9,88.7
1969, 65.3,33.7,95.1
1970, 67.9,32.3,92.7
1971, 70.7,30.4,98.2
1972, 66.1,19.3,99.9
1973, 64.9,32.2,101.3
1974, 65.9,35.8,97.7
1975, 63,35,93.5
1976, 69.3,18.6,114.8
1977, 64.6,32.1,93.1
1978, 69.4,35.5,95.9
1979, 69.9,34.5,95.6
1980, 67,24.2,98.9
1981, 66,34,100.6
1982, 65.4,16.5,107.6
1983, 63.1,27.5,87.9
1984, 66.7,27.5,91.8
1985, 66.5,23.4,93.5
1986, 71.3,19.2,100
1987, 74.4,47,108.7
1988, 69.7,39.7,103.3
1989, 71.6,38.6,96.4
1990, 71.2,42.9,125.2
1991, 74.1,38.2,97.3
1992, 64.6,37,105.4
1993, 66.4,26.8,97.7
1994, 72.5,43.1,105
1995, 74.5,36.6,106
1996, 75.3,47.5,103.2
1997, 70.3,29.3,104.3
1998, 75.2,44.4,114.2
1999, 73.4,37.1,110
2000, 80.5,43,112.9
2001, 74.4,45.3,103.6
2002, 70.7,36.1,98.6
2003, 79.5,53.4,114.2
2004, 82.3,47.5,112.5
2005, 80.5,46.2,114
