year, weighted_mean, min, max, NOTE: This file contains annual projection values produced by global climate models. Decadal averages of these values (as shown in the Climate Explorer) are a more appropriate temporal scale for using projections.
1950, 238.6,208.3,282.3
1951, 236.5,205.1,265.3
1952, 235,193.5,270.9
1953, 242.7,211.5,268.9
1954, 235.4,201.6,280.8
1955, 237.3,202.3,264.4
1956, 237.8,203,270.6
1957, 240,198.9,269.2
1958, 232.9,190.6,257.6
1959, 235.1,208.1,265.1
1960, 236.1,210.1,258.2
1961, 239.3,210.9,265.3
1962, 239,209.5,277.3
1963, 239.5,197.7,274.9
1964, 235.3,206,273.6
1965, 233.5,179.9,276
1966, 233.6,206.3,273.8
1967, 238.1,204.1,274
1968, 236.4,206,268.3
1969, 236.7,207.9,272.7
1970, 242.8,217.5,278.8
1971, 239.6,214,265.2
1972, 238.6,206.6,264.9
1973, 230.9,160.8,259
1974, 238.1,211.6,271.2
1975, 231,191.9,273
1976, 234.6,202.3,262.3
1977, 237.7,212.8,265.7
1978, 235.8,201.2,274.9
1979, 239,208.1,266.3
1980, 238.7,208.1,264
1981, 236.3,192.4,268
1982, 235.9,205.2,260.6
1983, 233.5,198.6,282.9
1984, 241.9,202.6,282.8
1985, 240,216.8,260.1
1986, 242.1,185.7,270.2
1987, 239.7,209.4,288.5
1988, 236.9,202.1,273.8
1989, 239.9,200.8,274.3
1990, 234.7,206.9,261.7
1991, 240.3,207.5,271.6
1992, 237.5,196.3,272.3
1993, 235.2,206.2,269.6
1994, 247,215.2,274.3
1995, 243.3,195.3,273
1996, 238.2,200.4,261
1997, 237.7,204,267.8
1998, 238.1,211.1,270.1
1999, 238,209.8,278.5
2000, 243.7,214.8,271.1
2001, 235.8,191.4,270.5
2002, 236.3,201.4,270.9
2003, 239.5,208,272.2
2004, 240.9,201.6,292.9
2005, 241.3,210.7,266.9
