year, weighted_mean, min, max, NOTE: This file contains annual projection values produced by global climate models. Decadal averages of these values (as shown in the Climate Explorer) are a more appropriate temporal scale for using projections.
1950, 7.7,0.4,21.3
1951, 5.7,0.7,16.6
1952, 7,0,15.4
1953, 7.9,0,19
1954, 8.2,1.2,15.9
1955, 6.9,1,15.5
1956, 8.3,0,19.1
1957, 8.3,0,17.4
1958, 6.7,0.1,28
1959, 8.4,1.6,19.8
1960, 8.1,0.1,27
1961, 9.2,0,21
1962, 8.1,0,21.9
1963, 8.3,1.3,18.6
1964, 8.4,0.2,27
1965, 7.6,1.1,16.6
1966, 7.9,0.6,31.6
1967, 9.3,1.1,21.7
1968, 6.9,1.4,24.1
1969, 8.9,0.1,20
1970, 8.9,0,28.9
1971, 8.2,0.8,16.7
1972, 7.2,0.1,20.4
1973, 7.4,0.8,18.5
1974, 7.3,0.1,17.4
1975, 6.3,0.1,17.2
1976, 7.8,1,24.1
1977, 8.3,0,24.1
1978, 6.4,0,19.6
1979, 7.1,0,18.1
1980, 7.6,0,15.3
1981, 7.5,0.7,17
1982, 7.5,0.3,17.6
1983, 7.1,0.7,18.4
1984, 7,1,16.1
1985, 8.2,0.7,24.1
1986, 6.1,0,16.5
1987, 7.2,0.2,18.2
1988, 6.5,0.2,19.8
1989, 7.3,1,21.5
1990, 9.8,0.8,19.5
1991, 5.6,0,16.6
1992, 8.2,0.7,26.3
1993, 10.4,2,39.5
1994, 5.8,0,19.8
1995, 7.9,0.1,21.6
1996, 7.4,0,17
1997, 7,0.2,16.7
1998, 5.4,0.1,17.2
1999, 5.8,0,12.9
2000, 5.6,0,17.7
2001, 8.3,0.5,18.7
2002, 5.3,0,19.8
2003, 7.3,0.9,15.6
2004, 8.3,0.3,26.6
2005, 6.6,0,14.6
