year, weighted_mean, min, max, NOTE: This file contains annual projection values produced by global climate models. Decadal averages of these values (as shown in the Climate Explorer) are a more appropriate temporal scale for using projections.
1950, 72.1,69.1,74.6
1951, 72.6,69.5,74.5
1952, 71.9,68.9,75.9
1953, 72.1,69.1,75.2
1954, 71.8,69.1,76.2
1955, 71.7,68.8,74.2
1956, 71.7,67.4,74.6
1957, 71.8,69,74.2
1958, 71.7,68.4,73.6
1959, 71.8,69.1,74.7
1960, 71.6,68.5,74.8
1961, 71.9,69.6,74.3
1962, 72,70,76.3
1963, 71.9,68.1,74.5
1964, 71.6,67.5,73.8
1965, 71.4,68.4,74
1966, 71.6,68.5,74.3
1967, 72,68.7,74.5
1968, 71.4,68.9,73.5
1969, 71.6,66.7,74
1970, 71.4,69.2,74.3
1971, 72,69.3,74.4
1972, 72.1,69.7,73.8
1973, 71.5,68.4,75.8
1974, 71.6,68.9,74.4
1975, 71.7,68.3,74.9
1976, 71.4,67.3,74.3
1977, 71.4,68.9,74.1
1978, 72,68.2,75.3
1979, 72.3,69.4,74.7
1980, 72,68,74.3
1981, 72.3,68.5,74.7
1982, 71.7,68.1,75.5
1983, 71.3,68.3,74.3
1984, 72,69.2,75
1985, 71.8,68.3,74.6
1986, 72.7,68.8,75
1987, 72.4,69.3,75.4
1988, 72.3,69.5,76.9
1989, 72.7,70,75.1
1990, 72.2,68.6,75.5
1991, 72.8,70.1,76.1
1992, 71.5,68.2,75.2
1993, 71.5,67.5,73.9
1994, 72.8,69.9,75.6
1995, 72.6,70,75.5
1996, 72.5,70.5,75.1
1997, 72.5,68.9,76.5
1998, 73,70.1,76.3
1999, 72.6,69.7,75.2
2000, 73.5,70.4,76.2
2001, 72.6,70.4,75.9
2002, 72.9,69.8,76.8
2003, 73.2,70.5,75.2
2004, 72.8,70.2,75.7
2005, 73.6,71.2,76
