year, weighted_mean, min, max, NOTE: This file contains annual projection values produced by global climate models. Decadal averages of these values (as shown in the Climate Explorer) are a more appropriate temporal scale for using projections.
1950, 30.69,17.74,44.49
1951, 32.58,20.42,45.4
1952, 33.71,19.58,45.91
1953, 30.6,18.51,44.05
1954, 32.62,18.77,48.67
1955, 32.36,21.97,45.42
1956, 31.67,20.64,48.82
1957, 32.7,18.68,53.57
1958, 34.43,22.5,44.94
1959, 34.44,24.02,54.24
1960, 32.53,22.36,47.41
1961, 32.46,20.53,53.69
1962, 31.65,15.68,49.58
1963, 32.38,17.47,58.17
1964, 31.32,18.3,43.15
1965, 33.29,17.3,51.82
1966, 35.28,16.65,50.79
1967, 33.17,18.9,48.41
1968, 32.79,23.07,48.14
1969, 32.86,15.86,46.37
1970, 31.2,17.22,44.7
1971, 30.4,19.33,48.6
1972, 32.59,19.7,51.73
1973, 33.64,18.15,65.37
1974, 32.5,19.06,52.17
1975, 34.53,21.43,51.7
1976, 34.94,15.5,60.89
1977, 34.25,19.72,50.17
1978, 32.25,19.67,43.76
1979, 31.74,17.91,45.06
1980, 33.11,21.07,53.81
1981, 33.94,22.97,49.66
1982, 33.09,22.05,48.14
1983, 33.77,17.28,48.52
1984, 32.41,20.86,54.34
1985, 33.37,24.09,50.13
1986, 31.9,21.91,59.03
1987, 31.44,17.98,47.63
1988, 34.38,19.07,55.42
1989, 31.82,18.68,47.93
1990, 35.28,25.53,51.12
1991, 30.72,19.67,46.26
1992, 33.36,18.86,46.78
1993, 34.15,18.87,49.61
1994, 32.07,22.23,51.3
1995, 32.07,20.74,52.85
1996, 33.87,23.68,47.3
1997, 35.36,20.24,56.32
1998, 31.9,18.83,44.61
1999, 33.39,16.21,45.51
2000, 31.15,17.45,55.39
2001, 33.76,19.79,52.36
2002, 34.41,21.43,56.29
2003, 32.58,15.84,47.76
2004, 32.09,17.6,45.46
2005, 31.68,16.9,44.2
