year, weighted_mean, min, max, NOTE: This file contains annual projection values produced by global climate models. Decadal averages of these values (as shown in the Climate Explorer) are a more appropriate temporal scale for using projections.
1950, 36.5,6.6,88
1951, 34.6,3.4,68
1952, 36.6,11.9,65.3
1953, 38.4,13.4,71.8
1954, 33.4,1,76.8
1955, 31.7,3.8,63.6
1956, 37.5,8,70.7
1957, 40.1,1.9,71.4
1958, 32,5.3,67.4
1959, 28.3,5.7,57.5
1960, 30.4,8.2,55.9
1961, 34.1,10,70.8
1962, 34.9,6.6,68.7
1963, 33.2,0.8,76.2
1964, 32.2,7.3,61.4
1965, 30.4,9,64.9
1966, 32.3,2.7,65.2
1967, 36.2,3.4,78.3
1968, 32.7,11.7,60.2
1969, 26.5,3.5,53
1970, 37.2,9.6,69.2
1971, 36.6,3.1,70.3
1972, 31.2,0,65.7
1973, 30.4,2.8,63.5
1974, 32.6,6.3,73.9
1975, 30.1,3.4,61.8
1976, 33.7,0.2,75.2
1977, 35.9,14,75.6
1978, 33.5,6.5,58.9
1979, 39.1,4.7,71.9
1980, 33.8,4,70.6
1981, 37,7.3,73.6
1982, 28.7,4.7,65.3
1983, 28.4,1.9,52.9
1984, 37.3,3.1,74.1
1985, 36.7,7.6,68.3
1986, 38.6,7.7,68
1987, 38.9,5.7,73.3
1988, 32.6,11,72.6
1989, 37.8,4.3,65
1990, 38.3,13.8,67.6
1991, 40.3,6.5,65.7
1992, 31.4,5.4,61.7
1993, 34.3,7.8,67.8
1994, 42.6,10.6,79.8
1995, 42.3,8,75.9
1996, 41.1,16.5,67.8
1997, 41.9,3.2,90.8
1998, 43.3,14.9,77.7
1999, 42.5,21.3,86.7
2000, 47.5,16.9,82.1
2001, 41.2,7.2,70.5
2002, 39.5,10.5,74.3
2003, 45.9,12.3,75.9
2004, 46.6,15.5,98
2005, 49.2,15,79.1
