year, weighted_mean, min, max, NOTE: This file contains annual projection values produced by global climate models. Decadal averages of these values (as shown in the Climate Explorer) are a more appropriate temporal scale for using projections.
1950, 0.6,0,2.7
1951, 0.5,0,2.5
1952, 0.5,0,2.1
1953, 0.7,0,2.5
1954, 0.6,0,3.7
1955, 0.4,0,1.7
1956, 0.6,0,2.1
1957, 0.6,0,2.5
1958, 0.5,0,3
1959, 0.9,0,3.6
1960, 0.7,0,3.6
1961, 0.7,0,3.1
1962, 0.5,0,2.6
1963, 0.7,0,2.8
1964, 0.5,0,2
1965, 0.6,0,2.9
1966, 0.4,0,2.2
1967, 0.8,0,2.8
1968, 0.9,0,5.2
1969, 0.7,0,2.7
1970, 0.4,0,2.2
1971, 0.7,0,3
1972, 0.8,0,3.7
1973, 0.3,0,1.9
1974, 0.8,0,2.3
1975, 0.6,0,2.7
1976, 0.7,0,3.3
1977, 0.8,0,3.8
1978, 0.4,0,2
1979, 0.7,0,4
1980, 0.5,0,3.1
1981, 0.5,0,2.5
1982, 0.6,0,3.7
1983, 0.6,0,3.3
1984, 0.4,0,2.6
1985, 0.5,0,2.5
1986, 0.6,0,2.3
1987, 0.3,0,1.7
1988, 0.6,0,3.3
1989, 0.6,0,2.9
1990, 0.8,0,3.3
1991, 0.7,0,3
1992, 0.5,0,3.6
1993, 0.4,0,3.5
1994, 0.7,0,3.3
1995, 0.6,0,2.9
1996, 0.7,0,2.9
1997, 0.5,0,2.4
1998, 1,0,3.6
1999, 0.6,0,3.3
2000, 0.5,0,2.9
2001, 0.7,0,2.6
2002, 0.4,0,2.2
2003, 0.6,0,2.7
2004, 0.8,0,3
2005, 0.6,0,2.7
