year, weighted_mean, min, max, NOTE: This file contains annual projection values produced by global climate models. Decadal averages of these values (as shown in the Climate Explorer) are a more appropriate temporal scale for using projections.
1950, 6,0.1,16.6
1951, 3.5,0,12.7
1952, 4.7,0,13.9
1953, 5.4,0,13.9
1954, 6,0.2,13.2
1955, 4.6,0.2,15.1
1956, 5.9,0,13
1957, 6.1,0.4,14.2
1958, 4.8,0,16.5
1959, 6.4,0.2,13.3
1960, 5.8,0,18.2
1961, 6.5,0.7,15.3
1962, 5.8,0,17.9
1963, 5.8,0.4,15.8
1964, 6,0,22.2
1965, 5,0.1,16.7
1966, 5.2,0.1,17.5
1967, 6.6,0.4,17
1968, 4.9,0,17.3
1969, 6.9,0.1,20.5
1970, 6.5,0,16.6
1971, 5.7,0,13.8
1972, 5.6,0,16.6
1973, 5.3,0,13.5
1974, 5.5,0,15
1975, 4.9,0,11.5
1976, 5.8,0.8,23.3
1977, 5.7,0,20.5
1978, 3.9,0,11
1979, 5.2,0,22
1980, 5.4,0.1,12.6
1981, 5.5,0.2,15.1
1982, 5.6,0,16.2
1983, 5.2,0.5,16.5
1984, 5.3,0.8,12.7
1985, 6.3,0.1,20.4
1986, 4.3,0,15.4
1987, 4.9,0.7,13.7
1988, 4.5,0,15.6
1989, 4.7,0.1,14.5
1990, 6.4,0.1,17.8
1991, 3.7,0,10.9
1992, 6.3,0,24.5
1993, 7.2,1.4,34.1
1994, 3.8,0,14.8
1995, 5.3,0,15.8
1996, 5.1,0,14.2
1997, 4.4,0,16.3
1998, 4,0.1,14
1999, 3.8,0,12.2
2000, 3.2,0,9.8
2001, 5.1,0.3,11.8
2002, 3.6,0,18.3
2003, 5.1,0,13.4
2004, 5.7,0.1,20.2
2005, 4.5,0,11.9
