year, weighted_mean, min, max, NOTE: This file contains annual projection values produced by global climate models. Decadal averages of these values (as shown in the Climate Explorer) are a more appropriate temporal scale for using projections.
1950, 72.3,69,74.4
1951, 72.6,70.1,74.9
1952, 72.1,69.2,75.1
1953, 72.1,69.8,75.2
1954, 71.9,69.4,76.3
1955, 71.9,69,73.9
1956, 71.9,68.1,75.1
1957, 72,69.4,74.1
1958, 71.8,68.4,73.6
1959, 71.8,69.9,74.3
1960, 71.7,68.4,75
1961, 71.9,69.5,75.1
1962, 72.2,70.6,76
1963, 71.9,68.9,74.7
1964, 71.7,68.1,74.2
1965, 71.5,68.6,74.5
1966, 71.9,69.4,74.9
1967, 72.2,69.4,75
1968, 71.5,69.3,73.4
1969, 71.6,67,74.6
1970, 71.6,68.8,74.2
1971, 71.9,69.5,74.7
1972, 72,69.6,74.2
1973, 71.7,68.5,76
1974, 71.7,68.9,74
1975, 71.9,68.5,74.9
1976, 71.4,68.8,73.9
1977, 71.7,69.2,74.6
1978, 72.3,68.7,75.8
1979, 72.5,69.9,74.6
1980, 72.1,68.8,75.1
1981, 72.5,69.1,74.9
1982, 71.9,68.7,75.4
1983, 71.5,68.5,74.4
1984, 72.1,69.4,75.4
1985, 72.1,69.2,74.3
1986, 72.7,69.5,74.6
1987, 72.5,69.6,75.2
1988, 72.5,70.1,76.7
1989, 72.8,70,75.9
1990, 72.3,68.6,75.6
1991, 72.9,69.9,76.3
1992, 71.7,68,75.5
1993, 71.8,68.1,74.9
1994, 73,69.5,75.5
1995, 72.9,70.2,76.3
1996, 72.8,71,75.9
1997, 72.8,68.9,76.4
1998, 73,70.4,75.8
1999, 72.8,70.3,75
2000, 73.6,70.4,76.2
2001, 72.7,70.8,75.5
2002, 73.1,70.2,77.6
2003, 73.4,71,75.7
2004, 73.1,70.2,75.4
2005, 73.8,71.6,76.1
