year, weighted_mean, min, max, NOTE: This file contains annual projection values produced by global climate models. Decadal averages of these values (as shown in the Climate Explorer) are a more appropriate temporal scale for using projections.
1950, 74.3,43.3,108.3
1951, 71.6,50.5,104
1952, 74.8,51.3,104.1
1953, 79,46.1,100.7
1954, 74.7,54.6,97.6
1955, 76.5,56.6,99.6
1956, 75.3,51.1,96
1957, 76,58.7,101.7
1958, 73.1,48,100.7
1959, 74.4,55.3,93.4
1960, 73.9,42.1,105.3
1961, 74.8,52.6,102.1
1962, 76.4,54.4,101.2
1963, 76.3,52.7,99.5
1964, 76.4,53.8,113.4
1965, 75.4,45.1,93.1
1966, 73.4,42.9,94
1967, 73.9,48.8,95
1968, 75.7,49.1,98.9
1969, 73.5,29.5,101.2
1970, 77.4,56,99.3
1971, 76.3,48.5,94.2
1972, 71.8,53.5,96.5
1973, 73.3,34.4,100.1
1974, 77.7,55.8,92.4
1975, 71.3,54,92.2
1976, 75.9,49.5,102.4
1977, 77.4,53.5,105.8
1978, 72.5,47.3,100
1979, 69.5,46.6,90.8
1980, 71.9,45.6,88.2
1981, 69.3,48.5,88.9
1982, 72.7,30.4,97.3
1983, 72.8,49.4,106.6
1984, 76.2,45.1,100.6
1985, 77.9,52.6,100.4
1986, 71.6,50.9,98.6
1987, 75.4,58.1,101.9
1988, 72,45.4,96.7
1989, 70.5,38.2,96
1990, 71.4,51.9,87.7
1991, 69.5,43.7,90
1992, 74.7,49.9,96.6
1993, 77.4,59.5,93.9
1994, 72.7,46.8,95.7
1995, 75.8,48,95.9
1996, 72.2,37.1,99
1997, 66.1,46.3,84.4
1998, 70.6,45.4,94.6
1999, 66.9,33.8,82.8
2000, 67.7,37.2,81.8
2001, 69.5,49.1,88.2
2002, 66.3,43.4,92.5
2003, 68.6,39.2,84.9
2004, 73.3,52.4,103.4
2005, 67.9,40.8,91.8
