year, weighted_mean, min, max, NOTE: This file contains annual projection values produced by global climate models. Decadal averages of these values (as shown in the Climate Explorer) are a more appropriate temporal scale for using projections.
1950, 49.6,46.8,52
1951, 50.1,47.6,51.9
1952, 49.6,46.4,51.7
1953, 49.1,46.1,51.8
1954, 49.5,46.8,51.7
1955, 49.3,47.6,51.1
1956, 49.5,47,53.1
1957, 49.4,47.2,52.4
1958, 49.8,47.5,52.1
1959, 49.7,46.7,51.6
1960, 49.7,47,53.3
1961, 49.7,47.9,51.8
1962, 49.6,47.1,52.4
1963, 49.3,47.5,52.4
1964, 49.3,45.9,51.3
1965, 49.2,47.5,50.8
1966, 49.6,47.2,52.6
1967, 49.7,47.7,52.1
1968, 49.6,46.6,52.2
1969, 49.6,46.8,53.1
1970, 49.2,46.4,51.9
1971, 49.5,47.8,52.4
1972, 50,48,51.5
1973, 49.7,47.7,51.8
1974, 49.2,47.5,51.5
1975, 49.9,47.9,52.2
1976, 49.6,47.3,52.2
1977, 49.5,46.5,51.3
1978, 49.8,47.6,52.2
1979, 50,47.4,52
1980, 49.8,47.6,51.7
1981, 50.4,48,52.5
1982, 50.1,48.2,53
1983, 49.9,47.5,51.9
1984, 49.6,47.1,52.2
1985, 49.5,46.9,52
1986, 49.8,46.7,51.9
1987, 49.9,47.7,51.7
1988, 50,47.1,52.2
1989, 50.5,48.2,52
1990, 50.3,48.7,52.7
1991, 50.6,48.7,52.3
1992, 49.8,47.2,51.8
1993, 50,47.7,52
1994, 50.2,46.9,52.6
1995, 50.1,47.7,52.4
1996, 50.2,48,52.7
1997, 50.7,49,52.7
1998, 50.7,47.3,53
1999, 50.9,49.1,53.4
2000, 50.8,48.6,52.9
2001, 50.6,47.5,53.6
2002, 50.9,48.2,52.9
2003, 50.5,47.2,53
2004, 50.2,47.3,53.6
2005, 50.9,48.9,53.6
