year, weighted_mean, min, max, NOTE: This file contains annual projection values produced by global climate models. Decadal averages of these values (as shown in the Climate Explorer) are a more appropriate temporal scale for using projections.
1950, 67.2,38.7,103.3
1951, 64.6,40.6,95.9
1952, 68.7,47.4,103.9
1953, 71.8,39.3,111.1
1954, 66.8,43.3,94.9
1955, 72.1,53.2,94.7
1956, 70.4,32.3,94.6
1957, 70.6,46.7,95.3
1958, 67,38.3,91.8
1959, 66.9,44.1,90.8
1960, 66.2,24.4,97.5
1961, 67.9,48.4,90.5
1962, 70.7,50.2,94.3
1963, 68.8,43.9,89.5
1964, 70.3,43.4,100.5
1965, 69.7,35.5,93.1
1966, 66.8,38.5,94.1
1967, 67.1,40.2,88.3
1968, 68.5,43.6,92.3
1969, 66.8,25.2,96.3
1970, 70.4,48.8,97.6
1971, 70.7,38.7,93.2
1972, 65.4,46.1,89.2
1973, 69,44.5,89.4
1974, 72.2,46.3,88.4
1975, 64.6,43.9,91.6
1976, 69.3,42.8,96.6
1977, 70.3,46.5,99.4
1978, 65.9,35.6,88.7
1979, 64.1,32.9,85.3
1980, 67.8,34.7,87
1981, 63.8,42,88.1
1982, 65,25.3,91.7
1983, 65,42.5,91.7
1984, 70.3,42.9,86.6
1985, 71.5,42.2,98.6
1986, 65.9,44.6,86.5
1987, 66.7,43.9,91.2
1988, 65.1,35.7,84.8
1989, 62.6,30.6,88.2
1990, 66.1,43.8,88.7
1991, 63,36,81.5
1992, 67.2,41.4,87.5
1993, 67.7,43.5,91.6
1994, 64.4,36.3,90.1
1995, 67.9,40.3,88.6
1996, 67,34.8,94.3
1997, 60.6,30.8,76.5
1998, 63.5,41.7,96.3
1999, 58.6,30.3,81.2
2000, 61.4,40.7,82.6
2001, 63.8,40.3,86.2
2002, 59.8,39.9,82.5
2003, 63.8,22.8,91.3
2004, 70.9,45.5,101.4
2005, 60.7,27.5,85.1
