year, weighted_mean, min, max, NOTE: This file contains annual projection values produced by global climate models. Decadal averages of these values (as shown in the Climate Explorer) are a more appropriate temporal scale for using projections.
1950, 71.4,68.1,73.7
1951, 71.9,69.1,74.5
1952, 71.3,67.8,75.1
1953, 71.4,68.7,74.9
1954, 71.1,68.2,75.7
1955, 71,67.8,73.6
1956, 71.1,66.7,74.7
1957, 71.2,68,73.6
1958, 71,67.3,73.3
1959, 70.9,68.7,73.9
1960, 70.9,67.2,74.1
1961, 71.1,68.7,74
1962, 71.3,69.3,75.8
1963, 71.2,67.7,73.9
1964, 70.7,66.4,73.6
1965, 70.5,67.2,73.7
1966, 70.9,68,74.1
1967, 71.2,67.9,74
1968, 70.6,67.9,72.8
1969, 70.7,65.6,73.5
1970, 70.6,67.8,73.7
1971, 71.1,68.2,73.8
1972, 71.3,68.5,73.3
1973, 70.8,67.7,75.7
1974, 70.8,68.3,73.4
1975, 70.9,67.8,74.3
1976, 70.5,66.8,73
1977, 70.7,68.5,73.5
1978, 71.3,67.5,74.5
1979, 71.6,68.7,73.9
1980, 71.3,67.1,74.1
1981, 71.5,67.8,74.3
1982, 70.9,67.3,74.9
1983, 70.5,67.3,73.4
1984, 71.3,68.3,74.4
1985, 71.1,67.6,73.5
1986, 71.9,68.2,73.8
1987, 71.6,68.4,74.9
1988, 71.5,69,76.3
1989, 71.9,68.9,74.9
1990, 71.4,67.9,75.1
1991, 72,69,75.7
1992, 70.7,66.7,74.5
1993, 70.7,66.8,73.9
1994, 72,68.6,74.9
1995, 71.9,69.3,75
1996, 71.8,69.7,74.5
1997, 71.7,67.7,76
1998, 72.2,69.4,75.6
1999, 71.9,69.5,74.1
2000, 72.8,69.6,75.3
2001, 71.7,69.4,74.7
2002, 72.1,69,76.7
2003, 72.4,69.7,74.8
2004, 72.1,69,74.8
2005, 72.9,70.6,75.3
