year, weighted_mean, min, max, NOTE: This file contains annual projection values produced by global climate models. Decadal averages of these values (as shown in the Climate Explorer) are a more appropriate temporal scale for using projections.
1950, 46.2,44.9,48
1951, 46.5,44.8,48.2
1952, 46.3,44.2,47.9
1953, 46.4,44.4,48.5
1954, 46.3,44.4,47.7
1955, 46.2,44.3,48.1
1956, 46.1,44.2,47.3
1957, 46.2,44.9,47.6
1958, 46.3,43.9,49
1959, 46.2,43.6,48.2
1960, 45.9,44,47.3
1961, 46.1,43.4,47.7
1962, 46.2,44.3,47.9
1963, 46.2,44.6,48.1
1964, 46,42.6,49.1
1965, 45.9,44.3,47.2
1966, 46,43.5,49.4
1967, 46.3,44.1,47.6
1968, 45.9,44.1,48
1969, 46.1,44.3,47.4
1970, 45.9,44.7,47.8
1971, 46.2,44.3,47.6
1972, 46.2,44.1,47.5
1973, 46.4,44.8,49.1
1974, 46,44,47.5
1975, 46.5,44.8,48
1976, 46.2,44.9,47.5
1977, 46.2,43.7,47.7
1978, 46.5,44.8,48.2
1979, 46.5,45.1,48.5
1980, 46.4,44.3,47.8
1981, 46.6,44.5,49
1982, 46.5,45,48.7
1983, 46.4,43.8,48.1
1984, 46.3,44.9,48.2
1985, 46.5,44.4,48.6
1986, 46.7,45.2,47.9
1987, 46.3,44.8,48
1988, 46.6,44.3,48.6
1989, 46.8,45.6,48.2
1990, 46.6,45.2,49.3
1991, 47.1,45.8,48.7
1992, 46.3,43.8,48.2
1993, 46.4,44.1,48.2
1994, 46.7,45.2,48.8
1995, 46.7,45,48.8
1996, 47,44.9,48.9
1997, 46.9,45.5,48.7
1998, 47.4,45.4,49.5
1999, 47.3,45.4,49.1
2000, 47.4,45.9,50.5
2001, 47.2,44.8,48.5
2002, 47.4,45.8,49.4
2003, 47.5,46.2,49.4
2004, 47.4,45.7,49.7
2005, 47.5,45.1,49.4
