year, weighted_mean, min, max, NOTE: This file contains annual projection values produced by global climate models. Decadal averages of these values (as shown in the Climate Explorer) are a more appropriate temporal scale for using projections.
1950, 11.84,5.41,23.12
1951, 14.35,6.85,27.4
1952, 12.92,5.1,25.39
1953, 11.18,4.46,17.92
1954, 12.98,5.94,23.25
1955, 11.75,6.25,22.62
1956, 12.82,4.87,26.92
1957, 12.7,7,23.63
1958, 13.96,7.54,23.1
1959, 12.59,5.76,21.45
1960, 12.94,5,22.07
1961, 12.84,5.88,21.96
1962, 12.62,5.7,20.64
1963, 12.16,5.39,22.12
1964, 12.85,6.23,25.51
1965, 13.23,6.23,24.07
1966, 12.87,6.09,26.75
1967, 13.36,6.59,24.81
1968, 12.51,6.26,22.83
1969, 13.53,6.73,28.75
1970, 13.04,5.67,22.49
1971, 11.37,5.42,18.43
1972, 12.55,4.77,27.83
1973, 14.44,6.38,27.09
1974, 14.2,7.69,27.13
1975, 13.71,6.16,23.2
1976, 12.84,6.48,21.98
1977, 12.89,4.98,24.84
1978, 11.89,5.03,23.45
1979, 12.97,6.14,22.63
1980, 13.91,6,25.51
1981, 12.88,6.53,28.47
1982, 14.65,6.54,24.44
1983, 14.3,7.47,23.51
1984, 12.22,6.66,23.74
1985, 12.68,6.1,23.2
1986, 12.96,6.34,19.86
1987, 11.9,5.38,22.66
1988, 13.43,3.97,22.68
1989, 12.46,6.76,22.89
1990, 12.75,5.31,23.48
1991, 13.13,5.23,30.52
1992, 13.26,4.48,21.83
1993, 13.33,5.17,24.72
1994, 11.78,6,20.61
1995, 11.68,3.63,23.74
1996, 13.81,5.21,24.51
1997, 12.6,5.86,25.21
1998, 11.96,5.26,24.55
1999, 13.77,5.24,28.93
2000, 11.6,3.83,22.11
2001, 14.01,6.6,27.14
2002, 12.92,6.25,22.78
2003, 12.16,6.07,21.84
2004, 13.49,4.42,24.27
2005, 13.02,5,29.34
