year, weighted_mean, min, max, NOTE: This file contains annual projection values produced by global climate models. Decadal averages of these values (as shown in the Climate Explorer) are a more appropriate temporal scale for using projections.
1950, 3200,2700,3600
1951, 3100,2500,3900
1952, 3100,2600,3600
1953, 3100,2500,3500
1954, 3200,2700,3700
1955, 3200,2700,3900
1956, 3200,2800,4000
1957, 3200,2600,3700
1958, 3200,2400,3700
1959, 3100,2600,3600
1960, 3200,2700,3700
1961, 3100,2600,3800
1962, 3200,2700,3600
1963, 3100,2600,3800
1964, 3200,2500,4000
1965, 3200,2700,3700
1966, 3200,2400,4200
1967, 3100,2600,3700
1968, 3300,2800,3700
1969, 3200,2700,4000
1970, 3300,2700,3800
1971, 3100,2700,3500
1972, 3100,2600,3700
1973, 3200,2500,3700
1974, 3200,2700,3700
1975, 3100,2500,3500
1976, 3200,2900,3600
1977, 3200,2600,4000
1978, 3100,2500,3500
1979, 3100,2500,3500
1980, 3100,2700,3600
1981, 3000,2500,3500
1982, 3100,2400,3700
1983, 3200,2500,3700
1984, 3200,2700,3600
1985, 3100,2400,3600
1986, 3000,2500,3500
1987, 3100,2600,3900
1988, 3100,2500,3700
1989, 3000,2600,3400
1990, 3100,2500,3700
1991, 2900,2400,3300
1992, 3200,2700,4000
1993, 3200,2800,3800
1994, 3000,2500,3500
1995, 3000,2500,3500
1996, 3000,2400,3700
1997, 2900,2400,3300
1998, 2900,2300,3600
1999, 3000,2500,3500
2000, 2900,2200,3200
2001, 3000,2500,3400
2002, 2900,2100,3400
2003, 2900,2300,3600
2004, 3000,2300,3500
2005, 2800,2200,3400
